cod;cidade;designacao;arquivo_origem;mes;ano;RCPJ;RCPN;IT;RI;RTD;Notas;Protesto;Emolumentos;Funarpem;Gratuitos;Total;gestor;cargo
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;6.552.628,00;0.0;789.619;0;71.998.086,00;0.0;1.424.384,00;7.342.247,00;EUFRASIO GONCALVES DE MELLO;Titular
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;87.996.315,00;0.0;12.508.225,00;0;98.541.207,00;0.0;1.963.333,00;1.005.045,40;EUFRASIO GONCALVES DE MELLO;Titular
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;65.784.081,00;0.0;12.879.845,00;0;0;0.0;0.0;78.663.926,00;EUFRASIO GONCALVES DE MELLO;Titular
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;68.651.454,00;0.0;10.504.233,00;0;0;0.0;0.0;79.155.687,00;EUFRASIO GONCALVES DE MELLO;Titular
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;1.000.847,80;0.0;11.105.935,00;0;1.090.237,71;0.0;2.166.944,00;1.111.907,15;EUFRASIO GONCALVES DE MELLO;Titular
1865;SAO PEDRO DA ALDEIA;01 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;79.953.164,00;0.0;12.365.809,00;0;90.516.637,00;0.0;1.802.336,00;92.318.973,00;EUFRASIO GONCALVES DE MELLO;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2024_09.pdf;9;2024;744.041;0.0;0;1.074.386,00;1.065.221,00;17.765.548,00;10.737.925,00;30.775.337,00;0.0;611.784;31.387.121,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2024_10.pdf;10;2024;375.528;0.0;0;937.011;752.685;2.653.563,00;11.309.775,00;3.912.136,00;0.0;789.269;39.910.629,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2024_11.pdf;11;2024;357.429;0.0;0;816.417;7.8067;21.261.894,00;9.645.368,00;32.224.357,00;0.0;637.421;32.861.778,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2024_12.pdf;12;2024;411.722;0.0;0;780.231;860.218;26.333.093,00;10.876.822,00;38.499.801,00;0.0;762.285;39.262.086,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_01.pdf;1;2025;603.852;0.0;0;971.732;1.594.379,00;18.311.199,00;13.177.428,00;33.983.409,00;0.0;675.181;3.465.859,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_02.pdf;2;2025;4.607;0.0;0;1.217.209,00;1.483.868,00;22.154.795,00;10.995.649,00;35.601.727,00;0.0;710.494;36.312.221,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_03.pdf;3;2025;1.524.097,00;0.0;0;770.768;139.002;12.535.595,00;9.980.866,00;25.696.463,00;0.0;504.883;26.201.346,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_06.pdf;6;2025;422.247;0.0;0;1.465.432,00;3.940.521,00;19.692.094,00;10.323.577,00;35.142.399,00;0.0;701.472;35.843.871,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_07.pdf;7;2025;673.147;0.0;0;1.140.611,00;463.946;16.127.311,00;21.409.115,00;0;0.0;0.0;3.981.413,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_08.pdf;8;2025;359.572;0.0;0;1.057.526,00;1.428.419,00;22.166.815,00;15.269.199,00;0;0.0;0.0;40.281.531,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_09.pdf;9;2025;288.313;0.0;0;972.815;2.352.852,00;22.493.357,00;18.337.362,00;43.581.303,00;0.0;863.396;44.444.699,00;LEANDRO BOTELHO DOS SANTOS;Titular
1866;SAO PEDRO DA ALDEIA;02 OF DE JUSTICA;2025_10.pdf;10;2025;540.267;0.0;0;976.711;2.181.825,00;25.837.082,00;20.071.365,00;48.643.988,00;0.0;963.262;4.960.725,00;LEANDRO BOTELHO DOS SANTOS;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2024_09.pdf;9;2024;0;10.609.212,00;1.934.765,00;0;0.0;0;0;5.094.299,00;7.411.832,00;37846.0;12.543.977,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2024_10.pdf;10;2024;0;11.377.521,00;1.683.753,00;0;0.0;0;0;5.749.288,00;7.280.236,00;31750.0;13.061.274,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2024_11.pdf;11;2024;0;13.081.613,00;1.707.139,00;0;0.0;0;0;5.231.371,00;9.524.361,00;33020.0;14.788.752,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2024_12.pdf;12;2024;0;9.916.336,00;11.4268;0;0.0;0;0;4.402.397,00;6.634.267,00;22352.0;11.059.016,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_01.pdf;1;2025;0;11.535.439,00;1.987.997,00;0;0.0;0;0;6.092.709,00;7.391.836,00;38891.0;13.523.436,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_02.pdf;2;2025;0;8.258.649,00;1.794.672,00;0;0.0;0;0;5.505.696,00;4.512.513,00;35112.0;10.053.321,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_03.pdf;3;2025;0;8.977.233,00;1.468.044,00;0;0.0;0;0;5.129.194,00;5.287.331,00;28752.0;10.445.277,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_06.pdf;6;2025;0;11.436.402,00;187.083;0;0.0;0;0;5.952.363,00;7.318.209,00;36660.0;13.307.232,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_07.pdf;7;2025;0;11.830.175,00;2.039.949,00;0;0.0;0;0;6.658.945,00;7.171.981,00;39198.0;13.870.124,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_08.pdf;8;2025;0;13.818.166,00;208.608;0;0.0;0;0;6.981.322,00;8.882.316,00;40608.0;15.904.246,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_09.pdf;9;2025;0;13.134.128,00;2.158.099,00;0;0.0;0;0;7.398.764,00;7.852.009,00;41454.0;15.292.227,00;VALMIR BURICHE DE ABREU;Titular
1867;SAO PEDRO DA ALDEIA;RCPN 01 DISTR;2025_10.pdf;10;2025;0;12.159.131,00;273.306;0;0.0;0;0;7.166.017,00;7.673.158,00;53016.0;14.892.191,00;VALMIR BURICHE DE ABREU;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2024_09.pdf;9;2024;31.671;887.513;0;2.574.869,00;22396.0;449.383;113.956;3.440.234,00;580.823;58731.0;4.079.788,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2024_10.pdf;10;2024;217.173;955.085;64.925;1.711.516,00;22396.0;638.427;143.306;3.176.979,00;524.216;51633.0;3.752.828,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2024_11.pdf;11;2024;0;857.473;1.5582;1.869.334,00;25505.0;158.402;111.538;4.019.292,00;514.981;69417.0;460.369;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2024_12.pdf;12;2024;72.391;770.085;64.925;3.813.858,00;22396.0;7.8341;6.893;4.950.878,00;492.697;90383.0;5.533.958,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_01.pdf;1;2025;0;803.523;81.576;2.116.376,00;23449.0;173.157;344.694;2.970.722,00;521.072;50981.0;3.542.775,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_02.pdf;2;2025;99.483;609.232;0;1.114.611,00;171.182;212.138;118.049;1.857.746,00;436.352;30597.0;2.324.695,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_03.pdf;3;2025;112.646;5.5197;27.987;2.927.375,00;74457.0;435.532;326.702;4.099.662,00;284.053;72954.0;4.456.669,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_06.pdf;6;2025;70.198;8.6548;28.782;2.129.233,00;49638.0;809.025;396.452;3.632.814,00;651.546;64448.0;4.348.808,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_07.pdf;7;2025;0;976.718;71.955;2.555.613,00;49638.0;921.977;580.467;4.462.211,00;615.671;78486.0;5.156.368,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_08.pdf;8;2025;0;1.186.111,00;244.647;5.079.305,00;24819.0;580.155;431.585;6.702.171,00;723.992;120.459;7.546.622,00;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_09.pdf;9;2025;42.618;11.0738;2.8782;4.100.336,00;0.0;2.039.069,00;405.517;7.282.981,00;574.597;125.162;798.274;NATASHA VELLASCO GONCALVES SILVA;Titular
1379;SAO SEBASTIAO DO ALTO;OFICIO UNICO;2025_10.pdf;10;2025;115.325;1.071.773,00;115.128;4.870.433,00;99276.0;868.794;34.272;6.341.093,00;718.743;115.165;7.175.001,00;NATASHA VELLASCO GONCALVES SILVA;Titular
8238;SAPUCAIA;OFICIO UNICO;2024_09.pdf;9;2024;81.44;0.0;0;7.258.695,00;983.563;4.013.819,00;807.579;12.889.184,00;0.0;255.912;13.145.096,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2024_10.pdf;10;2024;126.801;0.0;0;9.096.085,00;1.582.409,00;3.419.255,00;629.785;14.565.011,00;0.0;289.324;14.854.335,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2024_11.pdf;11;2024;207.111;0.0;0;6.259.982,00;146.185;1.512.078,00;429.178;8.387.328,00;0.0;167.206;8.554.534,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2024_12.pdf;12;2024;113.111;0.0;0;6.246.523,00;0.0;3.099.054,00;503.508;9.767.958,00;0.0;194.238;9.962.196,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_01.pdf;1;2025;73.881;0.0;0;5.608.183,00;89230.0;1.785.794,00;554.962;7.953.818,00;0.0;158.232;811.205;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_02.pdf;2;2025;161.069;0.0;0;3.361.911,00;31914.0;3.146.072,00;1.274.288,00;781.934;0.0;155.914;7.975.254,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_03.pdf;3;2025;42.636;0.0;0;6.396.373,00;2.237.744,00;4.403.991,00;484.322;13.300.079,00;0.0;264.987;13.565.066,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_06.pdf;6;2025;45.127;0.0;0;2.860.691,00;995.587;1.614.518,00;1.555.399,00;6.934.832,00;0.0;1.3649;7.071.322,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_07.pdf;7;2025;45.127;0.0;0;5.050.552,00;158.558;27.723;3.708.098,00;0;0.0;0.0;11.734.635,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_08.pdf;8;2025;150.424;0.0;0;5.010.154,00;104.934;1.457.154,00;1.849.283,00;0;0.0;0.0;8.571.949,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_09.pdf;9;2025;0;0.0;0;6.615.796,00;2.206.023,00;3.951.803,00;6.5287;13.164.321,00;0.0;262.171;13.426.492,00;ROSANA SARAIVA MANHAES DUTRA;Titular
8238;SAPUCAIA;OFICIO UNICO;2025_10.pdf;10;2025;160.452;0.0;0;8.849.411,00;97892.0;2.229.186,00;1.217.323,00;12.309.672,00;0.0;244.592;12.554.264,00;ROSANA SARAIVA MANHAES DUTRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2024_09.pdf;9;2024;0;2.027.071,00;2.3373;0;0.0;0;0;1.331.422,00;924.807;4572.0;2.260.801,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2024_10.pdf;10;2024;0;1.805.444,00;194.775;0;0.0;0;0;1.202.139,00;7.9427;3810.0;2.000.219,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2024_11.pdf;11;2024;0;205.444;532.385;0;0.0;0;0;1.511.809,00;1.064.602,00;10414.0;2.586.825,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2024_12.pdf;12;2024;0;1.774.958,00;2.8567;0;0.0;0;0;1.463.853,00;591.187;5588.0;2.060.628,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_01.pdf;1;2025;0;169.923;244.728;0;0.0;0;0;1.129.206,00;809.964;4788.0;1.943.958,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_02.pdf;2;2025;0;1.640.748,00;299.112;0;0.0;0;0;1.198.066,00;735.942;5852.0;193.986;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_03.pdf;3;2025;0;2.561.072,00;237.492;0;0.0;0;0;143.927;1.354.644,00;4650.0;2.798.564,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_06.pdf;6;2025;0;1.858.406,00;316.602;0;0.0;0;0;1.178.826,00;989.978;6204.0;2.175.008,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_07.pdf;7;2025;0;2.570.184,00;561.249;0;0.0;0;0;17.851;1.335.335,00;10998.0;3.131.433,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_08.pdf;8;2025;0;2.345.246,00;259.038;0;0.0;0;0;0;0.0;0.0;2.604.284,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_09.pdf;9;2025;0;25.772;316.602;0;0.0;0;0;1.854.558,00;10.3304;6204.0;2.893.802,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1385;SAPUCAIA;RCPN 01 DISTR;2025_10.pdf;10;2025;0;252.184;187.083;0;0.0;0;0;162.993;1.075.327,00;3666.0;2.708.923,00;ALAN DO NASCIMENTO OLIVEIRA;Titular
1394;SAQUAREMA;OFICIO UNICO;2024_09.pdf;9;2024;1.015.707,00;0.0;0;42.969.633,00;899.389;12.237.692,00;4.851.171,00;6.079.125,00;0.0;1.182.342,00;61.973.592,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2024_10.pdf;10;2024;1.588.037,00;0.0;0;63.994.295,00;2.247.161,00;14.037.722,00;3.751.046,00;83.967.031,00;0.0;165.123;85.618.261,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2024_11.pdf;11;2024;874.322;0.0;0;37.135.953,00;1.028.241,00;13.841.265,00;4.111.526,00;55.881.801,00;0.0;1.109.506,00;56.991.307,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2024_12.pdf;12;2024;988.564;0.0;0;52.921.007,00;944.419;19.466.006,00;5.205.109,00;77.982.718,00;0.0;1.542.387,00;79.525.105,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_01.pdf;1;2025;1.697.989,00;0.0;0;45.868.849,00;1.513.829,00;11.978.945,00;4.328.868,00;64.122.582,00;0.0;1.265.898,00;6.538.848,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_02.pdf;2;2025;1.384.204,00;0.0;0;43.397.549,00;4.199.501,00;14.582.224,00;4.130.322,00;66.389.263,00;0.0;1.304.537,00;676.938;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_03.pdf;3;2025;12.5817;0.0;0;44.064.226,00;712.932;12.137.618,00;5.115.592,00;62.017.951,00;0.0;1.270.587,00;63.288.538,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_06.pdf;6;2025;1.146.949,00;0.0;0;47.354.437,00;1.152.624,00;16.291.799,00;4.219.545,00;68.807.443,00;0.0;1.357.911,00;70.165.354,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_07.pdf;7;2025;1.711.034,00;0.0;0;61.705.847,00;4.442.773,00;18.576.075,00;8.201.027,00;0;0.0;0.0;94.636.756,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_08.pdf;8;2025;1.093.271,00;0.0;0;64.909.865,00;1.858.767,00;21.086.567,00;5.255.519,00;0;0.0;0.0;94.203.989,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_09.pdf;9;2025;1.473.428,00;0.0;0;5.373.101,00;748.657;16.781.242,00;6.817.906,00;78.014.683,00;0.0;153.756;79.552.243,00;CAROLINA RODRIGUES DA SILVA;Titular
1394;SAQUAREMA;OFICIO UNICO;2025_10.pdf;10;2025;957.073;0.0;0;6.288.637,00;151.655;17.919.319,00;7.952.519,00;89.465.281,00;0.0;176.655;91.231.831,00;CAROLINA RODRIGUES DA SILVA;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2024_09.pdf;9;2024;0;2.291.737,00;2.061.941,00;0;0.0;0;0;349.518;819.183;39315.0;4.353.678,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2024_10.pdf;10;2024;0;206.896;2.656.383,00;0;0.0;0;0;3.644.791,00;10.291;51452.0;4.725.343,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2024_11.pdf;11;2024;0;2.040.816,00;2.207.568,00;0;0.0;0;0;3.037.175,00;1.169.045,00;42164.0;4.248.384,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2024_12.pdf;12;2024;0;1.713.124,00;20.285;0;0.0;0;0;2.771.829,00;930.625;39170.0;3.741.624,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_01.pdf;1;2025;0;1.376.528,00;190.344;0;0.0;0;0;2.372.426,00;870.302;37240.0;3.279.968,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_02.pdf;2;2025;0;1.676.711,00;2.577.497,00;0;0.0;0;0;3.812.746,00;392.101;49361.0;4.254.208,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_03.pdf;3;2025;0;1.980.724,00;2.347.931,00;0;0.0;0;0;3.716.323,00;567.434;44898.0;4.328.655,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_06.pdf;6;2025;0;1.733.721,00;2.080.679,00;0;0.0;0;0;2.945.127,00;830.197;39076.0;38.144;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_07.pdf;7;2025;0;2.441.216,00;3.191.835,00;0;0.0;0;0;4.650.403,00;921.233;61415.0;5.633.051,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_08.pdf;8;2025;0;2.885.809,00;2.029.259,00;0;0.0;0;0;3.878.383,00;998.051;38634.0;4.915.068,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_09.pdf;9;2025;0;2.593.597,00;2.331.406,00;0;0.0;0;0;3.794.825,00;1.085.058,00;45120.0;4.925.003,00;FLAVIA PEREIRA HILL;Titular
1395;SAQUAREMA;RCPN 01 DISTR;2025_10.pdf;10;2025;0;2.989.189,00;3.004.624,00;0;0.0;0;0;4.602.028,00;1.332.908,00;58877.0;5.993.813,00;FLAVIA PEREIRA HILL;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2024_09.pdf;9;2024;0;6.560.135,00;0;0;0.0;11.190.659,00;0;1.282.141,00;4.713.083,00;216.301;17.750.794,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2024_10.pdf;10;2024;0;6.984.329,00;0;0;0.0;14.865.654,00;0;16.905.155,00;4.657.222,00;287.606;21.849.983,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2024_11.pdf;11;2024;0;730.945;0;0;0.0;11.654.404,00;0;13.322.948,00;5.416.975,00;223.931;18.963.854,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2024_12.pdf;12;2024;0;6.284.351,00;0;0;0.0;16.977.586,00;0;18.413.294,00;4.519.699,00;328.944;23.261.937,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_01.pdf;1;2025;0;6.227.457,00;0;0;0.0;14.680.116,00;0;16.047.104,00;4.578.096,00;282.373;20.907.573,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_02.pdf;2;2025;0;5.448.321,00;0;0;0.0;12.825.484,00;0;14.708.221,00;3.320.399,00;245.185;18.273.805,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_03.pdf;3;2025;0;5.832.613,00;0;0;0.0;11.527.565,00;0;13.237.572,00;3.902.499,00;220.107;17.360.178,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_06.pdf;6;2025;0;7.102.146,00;0;0;0.0;13.564.587,00;0;15.251.169,00;5.158.662,00;256.902;20.666.733,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_07.pdf;7;2025;0;7.716.102,00;0;0;0.0;1.215.323,00;0;14.253.803,00;5.384.988,00;230.541;19.869.332,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_08.pdf;8;2025;0;7.695.544,00;0;0;0.0;16.943.069,00;0;18.405.248,00;5.910.729,00;322.636;24.638.613,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_09.pdf;9;2025;0;8.307.117,00;0;0;0.0;17.149.663,00;0;19.179.399,00;594.959;327.791;2.545.678,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1397;SAQUAREMA;RCPN 02 DISTR;2025_10.pdf;10;2025;0;8.192.177,00;0;0;0.0;13.417.119,00;0;15.574.994,00;5.780.191,00;254.111;21.609.296,00;LUIZ ANTONIO LIBERATO DE MACEDO;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2024_09.pdf;9;2024;0;1.271.548,00;0;0;0.0;2.943.202,00;0;3.123.294,00;1.034.741,00;56715.0;421.475;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2024_10.pdf;10;2024;0;169.717;0;0;0.0;3.057.919,00;0;3.306.367,00;1.391.224,00;57498.0;4.755.089,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2024_11.pdf;11;2024;0;1.694.639,00;0;0;0.0;3.500.514,00;0;4.030.274,00;1.098.364,00;66515.0;5.195.153,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2024_12.pdf;12;2024;0;1.139.283,00;0;0;0.0;2.051.027,00;0;2.260.586,00;890.338;39386.0;319.031;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_01.pdf;1;2025;0;1.223.654,00;0;0;0.0;3.111.058,00;0;3.416.314,00;858.792;59606.0;4.334.712,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_02.pdf;2;2025;0;10.4917;0;0;0.0;2.855.123,00;0;3.104.307,00;7.4517;54816.0;3.904.293,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_03.pdf;3;2025;0;1.129.456,00;0;0;0.0;2.241.505,00;0;2.467.936,00;860.276;42749.0;3.370.961,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_06.pdf;6;2025;0;1.919.099,00;0;0;0.0;2.932.422,00;0;3.358.527,00;1.436.751,00;56243.0;4.851.521,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_07.pdf;7;2025;0;2.004.731,00;0;0;0.0;2.757.647,00;0;3.246.965,00;1.462.238,00;53175.0;4.762.378,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_08.pdf;8;2025;0;1.858.738,00;0;0;0.0;3.365.045,00;0;0;0.0;0.0;5.223.783,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_09.pdf;9;2025;0;1.661.198,00;0;0;0.0;2.373.269,00;0;2.884.876,00;1.104.429,00;45162.0;4.034.467,00;PAULA MARICATO CASELLI RAMOS;Titular
1033;SAQUAREMA;RCPN 03 DISTR;2025_10.pdf;10;2025;0;2.256.449,00;0;0;0.0;3.497.212,00;0;3.862.032,00;1.824.566,00;67063.0;5.753.661,00;PAULA MARICATO CASELLI RAMOS;Titular
